,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
17017,8,PAYMENT,9487.1,C1341290714,71857.0,62369.9,M1861015754,0.0,0.0,0,0
17018,8,CASH_OUT,447208.14,C1299475371,62369.9,0.0,C1918034924,544347.42,1096437.03,0,0
17019,8,PAYMENT,3524.59,C99119687,90059.0,86534.41,M1493233288,0.0,0.0,0,0
17020,8,PAYMENT,3856.69,C1361205226,384244.0,380387.31,M1063606102,0.0,0.0,0,0
17021,8,PAYMENT,2424.89,C2035904695,18841.0,16416.11,M670283194,0.0,0.0,0,0
17022,8,TRANSFER,1694779.18,C1689070505,16416.11,0.0,C1286084959,9321926.35,12959765.0,0,0
17023,8,PAYMENT,8624.52,C1910968205,51370.0,42745.48,M1124668878,0.0,0.0,0,0
17024,8,PAYMENT,7369.63,C2045585008,18702.0,11332.37,M1955637895,0.0,0.0,0,0
17025,8,PAYMENT,13136.97,C1027758335,11332.37,0.0,M921607676,0.0,0.0,0,0
17026,8,PAYMENT,6134.78,C648078327,0.0,0.0,M1469423926,0.0,0.0,0,0
17027,8,PAYMENT,14507.97,C2017431195,0.0,0.0,M981269789,0.0,0.0,0,0
17028,8,PAYMENT,10007.75,C459415294,0.0,0.0,M1627685045,0.0,0.0,0,0
17029,8,PAYMENT,17858.1,C1707839832,0.0,0.0,M948047081,0.0,0.0,0,0
17030,8,PAYMENT,3405.68,C865890537,0.0,0.0,M1993887495,0.0,0.0,0,0
17031,8,PAYMENT,19375.26,C1327514069,0.0,0.0,M1743645084,0.0,0.0,0,0
17032,8,PAYMENT,12949.91,C933676720,0.0,0.0,M53614388,0.0,0.0,0,0
17033,8,PAYMENT,26341.29,C1313984622,0.0,0.0,M1190687025,0.0,0.0,0,0
17034,8,PAYMENT,3557.05,C1198173208,0.0,0.0,M1416796278,0.0,0.0,0,0
17035,8,PAYMENT,2859.37,C341897270,0.0,0.0,M294943346,0.0,0.0,0,0
17036,8,PAYMENT,2018.25,C59510324,0.0,0.0,M1132300059,0.0,0.0,0,0
17037,8,PAYMENT,17477.41,C1351564802,0.0,0.0,M1660586379,0.0,0.0,0,0
17038,8,PAYMENT,18293.23,C31770190,0.0,0.0,M781114422,0.0,0.0,0,0
17039,8,PAYMENT,8229.41,C123242699,0.0,0.0,M836304762,0.0,0.0,0,0
17040,8,PAYMENT,5822.16,C371820985,0.0,0.0,M1310627878,0.0,0.0,0,0
17041,8,PAYMENT,3129.73,C222515198,0.0,0.0,M2065060355,0.0,0.0,0,0
17042,8,PAYMENT,5020.07,C564684953,0.0,0.0,M458038050,0.0,0.0,0,0
17043,8,PAYMENT,7862.74,C216439562,0.0,0.0,M1160333023,0.0,0.0,0,0
17044,8,PAYMENT,2249.52,C665260611,0.0,0.0,M1413519774,0.0,0.0,0,0
17045,8,PAYMENT,3081.43,C1824945879,0.0,0.0,M1666636334,0.0,0.0,0,0
17046,8,PAYMENT,3632.08,C2096953613,0.0,0.0,M748688229,0.0,0.0,0,0
17047,8,CASH_IN,3391.99,C1938798824,11304.0,14695.99,C456421914,58669.0,55277.01,0,0
17048,8,PAYMENT,12418.96,C643664669,123423.0,111004.04,M1039284810,0.0,0.0,0,0
17049,8,PAYMENT,8424.54,C291847594,1891.32,0.0,M530816918,0.0,0.0,0,0
17050,8,PAYMENT,7319.38,C1441593884,0.0,0.0,M2036382337,0.0,0.0,0,0
17051,8,CASH_IN,30284.88,C1095778410,102053.0,132337.88,C1122492719,0.0,0.0,0,0
17052,8,PAYMENT,2854.99,C1108097273,0.0,0.0,M1879185086,0.0,0.0,0,0
17053,8,PAYMENT,33350.16,C206184077,0.0,0.0,M1339706494,0.0,0.0,0,0
17054,8,PAYMENT,2649.14,C1815248524,76654.0,74004.86,M216343122,0.0,0.0,0,0
17055,8,CASH_OUT,67292.82,C1351084853,74004.86,6712.04,C1538264524,162151.05,555348.58,0,0
17056,8,TRANSFER,789040.44,C1302590695,11210.0,0.0,C131837504,0.0,2355805.28,0,0
17057,8,PAYMENT,18955.83,C848963009,2270003.13,2251047.3,M390624882,0.0,0.0,0,0
17058,8,PAYMENT,11544.26,C2021259757,2251047.3,2239503.04,M707739337,0.0,0.0,0,0
17059,8,CASH_OUT,209712.71,C1241031264,17883.0,0.0,C1355326338,0.0,652230.65,0,0
17060,8,PAYMENT,4191.13,C500676299,32567.0,28375.87,M718701069,0.0,0.0,0,0
17061,8,PAYMENT,14994.78,C2036082920,5708.0,0.0,M1966829057,0.0,0.0,0,0
17062,8,TRANSFER,211132.13,C1434124163,473.0,0.0,C991221307,5002.0,0.0,0,0
17063,8,TRANSFER,1021460.38,C1260571083,115068.0,0.0,C1927159174,40053.08,762973.35,0,0
17064,8,PAYMENT,7675.28,C1403106095,0.0,0.0,M2110030908,0.0,0.0,0,0
17065,8,CASH_OUT,44665.99,C2134964960,11690.0,0.0,C1036138670,52186.0,465858.75,0,0
17066,8,PAYMENT,32033.33,C577837138,0.0,0.0,M2090336248,0.0,0.0,0,0
17067,8,PAYMENT,10555.68,C631992626,135624.34,125068.66,M1573128349,0.0,0.0,0,0
17068,8,CASH_OUT,141365.64,C2002598143,125068.66,0.0,C635371680,443914.02,841009.73,0,0
17069,8,PAYMENT,1304.88,C888562131,12899.0,11594.12,M1244312734,0.0,0.0,0,0
17070,8,CASH_OUT,81287.25,C936893862,33212.0,0.0,C1060830840,21101.01,1661.94,0,0
17071,8,PAYMENT,1628.25,C701727075,15834.0,14205.75,M774673779,0.0,0.0,0,0
17072,8,PAYMENT,636.99,C834488940,4555.0,3918.01,M940477200,0.0,0.0,0,0
17073,8,CASH_IN,162163.24,C233033195,31891.0,194054.24,C1058634310,43554.24,3071176.4,0,0
17074,8,PAYMENT,4433.54,C1202603561,19862.0,15428.46,M471571098,0.0,0.0,0,0
17075,8,CASH_IN,50444.08,C1342297090,507444.0,557888.08,C1291286504,0.0,0.0,0,0
17076,8,CASH_OUT,49979.15,C1134483324,20991.0,0.0,C1985323778,49978.0,99957.15,0,0
17077,8,PAYMENT,21355.2,C1991532072,142734.0,121378.8,M909890862,0.0,0.0,0,0
17078,8,PAYMENT,11033.0,C1749333551,506.0,0.0,M1565833580,0.0,0.0,0,0
17079,8,TRANSFER,1473540.16,C163969520,0.0,0.0,C423580937,6069171.85,12682009.97,0,0
17080,8,TRANSFER,257149.25,C1639960387,0.0,0.0,C1934634055,327351.05,474803.34,0,0
17081,8,TRANSFER,1133552.77,C747104405,0.0,0.0,C1031639563,2918206.3,5739012.22,0,0
17082,8,TRANSFER,121523.69,C1415621552,0.0,0.0,C265108079,1358538.24,4937135.42,0,0
17083,8,TRANSFER,1340671.57,C1917637301,0.0,0.0,C40075281,5161744.85,7088323.13,0,0
17084,8,TRANSFER,1565978.49,C1838599784,0.0,0.0,C1838584624,9887440.22,11889776.25,0,0
17085,8,TRANSFER,945973.28,C2118533135,0.0,0.0,C1782704802,1719711.79,2380934.8,0,0
17086,8,TRANSFER,785876.49,C791304540,0.0,0.0,C1660095722,2352703.57,3806682.25,0,0
17087,8,TRANSFER,42489.53,C1005059958,0.0,0.0,C1998750048,227522.59,553336.6,0,0
17088,8,TRANSFER,1352711.38,C1624871916,0.0,0.0,C2115178036,2594829.19,4232737.36,0,0
17089,8,TRANSFER,396280.04,C752087488,0.0,0.0,C1092318644,982289.93,2525331.77,0,0
17090,8,TRANSFER,292534.88,C1364114879,0.0,0.0,C395114097,347970.71,441934.34,0,0
17091,8,CASH_OUT,146091.63,C1431762095,56352.0,0.0,C1643855278,9733603.69,9680855.68,0,0
17092,8,CASH_OUT,42338.6,C2033998618,66593.0,24254.4,C845786722,0.0,42338.6,0,0
17093,8,PAYMENT,8271.44,C1246947340,20760.0,12488.56,M1851070396,0.0,0.0,0,0
17094,8,PAYMENT,1404.29,C214197589,117346.0,115941.71,M389745500,0.0,0.0,0,0
17095,8,CASH_OUT,60499.68,C1249153855,115941.71,55442.03,C569675628,352241.51,242656.13,0,0
17096,8,PAYMENT,6611.98,C207258938,124122.0,117510.02,M597407529,0.0,0.0,0,0
17097,8,PAYMENT,8886.28,C1815423469,11783.0,2896.72,M37134911,0.0,0.0,0,0
17098,8,PAYMENT,4172.86,C1511887894,482412.0,478239.14,M608260739,0.0,0.0,0,0
17099,8,CASH_IN,85053.81,C1644068263,15862.0,100915.81,C1482163532,22864.07,0.0,0,0
17100,8,PAYMENT,1085.12,C1458441469,100915.81,99830.69,M1617272594,0.0,0.0,0,0
17101,8,PAYMENT,10766.51,C1310592215,99830.69,89064.18,M1553941494,0.0,0.0,0,0
17102,8,PAYMENT,8028.41,C2049975676,89064.18,81035.77,M920762407,0.0,0.0,0,0
17103,8,PAYMENT,3819.95,C145191576,81035.77,77215.82,M780206217,0.0,0.0,0,0
17104,8,PAYMENT,10692.64,C1432472544,77215.82,66523.17,M1853514219,0.0,0.0,0,0
17105,8,PAYMENT,13362.96,C1568337166,66523.17,53160.22,M2069441376,0.0,0.0,0,0
17106,8,PAYMENT,2508.37,C540852512,53160.22,50651.85,M502569461,0.0,0.0,0,0
17107,8,PAYMENT,9693.17,C392959448,50651.85,40958.68,M626798206,0.0,0.0,0,0
17108,8,PAYMENT,15787.51,C1664077364,40958.68,25171.18,M1521342613,0.0,0.0,0,0
17109,8,PAYMENT,14947.06,C764986573,25171.18,10224.11,M1777541342,0.0,0.0,0,0
17110,8,PAYMENT,23481.31,C1949306298,10224.11,0.0,M1080892121,0.0,0.0,0,0
17111,8,PAYMENT,9933.47,C733479093,0.0,0.0,M1530732748,0.0,0.0,0,0
17112,8,PAYMENT,767.38,C798272460,0.0,0.0,M117954357,0.0,0.0,0,0
17113,8,PAYMENT,10213.13,C1817301704,0.0,0.0,M1591256270,0.0,0.0,0,0
17114,8,PAYMENT,2362.7,C1410907666,0.0,0.0,M1830774235,0.0,0.0,0,0
17115,8,PAYMENT,16088.33,C255474978,0.0,0.0,M350160607,0.0,0.0,0,0
17116,8,PAYMENT,10655.76,C86430328,0.0,0.0,M327241402,0.0,0.0,0,0
17117,8,PAYMENT,8730.04,C1292677829,0.0,0.0,M562670661,0.0,0.0,0,0
17118,8,PAYMENT,12554.95,C311365406,39045.0,26490.05,M191002475,0.0,0.0,0,0
17119,8,TRANSFER,1030502.57,C600860248,1056.0,0.0,C1413055366,934.0,4023834.75,0,0
17120,8,PAYMENT,5436.44,C1331109347,29212.0,23775.56,M625609960,0.0,0.0,0,0
17121,8,CASH_OUT,257927.93,C1024196101,10016.0,0.0,C1200417755,7921.29,1411708.67,0,0
17122,8,PAYMENT,7968.2,C499756378,0.0,0.0,M1778778885,0.0,0.0,0,0
17123,8,CASH_IN,89641.07,C526286817,14838.0,104479.07,C936455438,94701.05,0.0,0,0
17124,8,CASH_OUT,305755.43,C2101821913,104479.07,0.0,C1761353343,2117142.42,5270364.19,0,0
17125,8,CASH_OUT,24587.58,C758419542,0.0,0.0,C1619282151,31421.2,88947.02,0,0
17126,8,CASH_IN,39803.02,C2012262622,4243.0,44046.02,C1196307684,0.0,1779906.29,0,0
17127,8,CASH_IN,23562.24,C457009334,143.0,23705.24,C309167705,468335.84,102587.94,0,0
17128,8,CASH_IN,57658.11,C1546890113,45659.0,103317.11,C351394592,0.0,65016.19,0,0
17129,8,PAYMENT,5144.47,C1435252337,41907.0,36762.53,M654838366,0.0,0.0,0,0
17130,8,PAYMENT,36360.02,C1468055249,36762.53,402.52,M372144131,0.0,0.0,0,0
17131,8,PAYMENT,15217.32,C572910345,21429.0,6211.68,M1167613929,0.0,0.0,0,0
17132,8,PAYMENT,11602.39,C398202813,6211.68,0.0,M1924635433,0.0,0.0,0,0
17133,8,CASH_OUT,62285.48,C2135382997,68755.0,6469.52,C278407008,77826.7,136405.86,0,0
17134,8,CASH_IN,198350.17,C2024219843,2989.0,201339.17,C1456465598,454794.75,87715.94,0,0
17135,8,PAYMENT,9269.9,C257017237,42783.0,33513.1,M1097955717,0.0,0.0,0,0
17136,8,TRANSFER,1370353.1,C78453645,691991.74,0.0,C1823908748,9116.0,0.0,0,0
17137,8,PAYMENT,5298.53,C1173202663,0.0,0.0,M1142009506,0.0,0.0,0,0
17138,8,PAYMENT,11015.39,C241584884,0.0,0.0,M1652251078,0.0,0.0,0,0
17139,8,CASH_OUT,270952.22,C1242104304,11022.0,0.0,C182799539,13225.0,116966.06,0,0
17140,8,PAYMENT,16425.44,C61133485,100554.0,84128.56,M1059658183,0.0,0.0,0,0
17141,8,PAYMENT,17933.01,C128238221,41234.0,23300.99,M94389512,0.0,0.0,0,0
17142,8,CASH_IN,452324.72,C540331691,499471.0,951795.72,C1701412896,0.0,21471.24,0,0
17143,8,PAYMENT,14694.61,C1470372939,6298.0,0.0,M1983192216,0.0,0.0,0,0
17144,8,PAYMENT,9480.75,C1908051795,14096.0,4615.25,M2013087321,0.0,0.0,0,0
17145,8,PAYMENT,4201.79,C5003945,5225.0,1023.21,M1589860324,0.0,0.0,0,0
17146,8,CASH_IN,144333.07,C2066123640,36419.0,180752.07,C1127705091,370342.2,0.0,0,0
17147,8,PAYMENT,2999.83,C1727317451,10549.0,7549.17,M68108974,0.0,0.0,0,0
17148,8,PAYMENT,16382.9,C1077365180,13108.0,0.0,M252016521,0.0,0.0,0,0
17149,8,PAYMENT,4230.46,C1327444287,20801.0,16570.54,M830144576,0.0,0.0,0,0
17150,8,CASH_OUT,208079.59,C1274791290,16570.54,0.0,C1436838899,325901.29,0.0,0,0
17151,8,TRANSFER,245550.79,C1868974771,19909.0,0.0,C1700355047,344066.09,1455482.66,0,0
17152,8,CASH_OUT,121586.86,C1506154665,0.0,0.0,C979387846,170082.99,1142330.03,0,0
17153,8,CASH_OUT,262189.36,C819358417,62951.0,0.0,C1552859894,51972.0,3018034.04,0,0
17154,8,CASH_IN,267539.87,C630434212,12860.0,280399.87,C1501225322,48292.0,0.0,0,0
17155,8,PAYMENT,103.33,C2029870199,9662.0,9558.67,M295112849,0.0,0.0,0,0
17156,8,CASH_IN,304245.56,C311713936,11014.0,315259.56,C1406026215,94119.0,34141.18,0,0
17157,8,CASH_OUT,226316.78,C712127983,315259.56,88942.78,C674913323,1240187.69,4984485.97,0,0
17158,8,CASH_OUT,48644.0,C947833394,7133.0,0.0,C1459035867,0.0,48644.0,0,0
17159,8,PAYMENT,6541.43,C289687092,0.0,0.0,M543503468,0.0,0.0,0,0
17160,8,PAYMENT,1252.69,C453226690,41193.0,39940.31,M1440925386,0.0,0.0,0,0
17161,8,PAYMENT,13639.86,C1722044324,75781.0,62141.14,M1877721416,0.0,0.0,0,0
17162,8,PAYMENT,3419.03,C1768483287,33829.0,30409.97,M713008806,0.0,0.0,0,0
17163,8,TRANSFER,1024783.48,C1851917602,214627.0,0.0,C193625667,0.0,2526131.0,0,0
17164,8,PAYMENT,8959.4,C1605527591,20748.0,11788.6,M1908020311,0.0,0.0,0,0
17165,8,CASH_OUT,17819.15,C648529488,76428.0,58608.85,C483817115,322.0,10014348.15,0,0
17166,8,PAYMENT,3872.08,C1486003379,30074.0,26201.92,M346895574,0.0,0.0,0,0
17167,8,PAYMENT,6074.94,C890540728,26201.92,20126.98,M765019916,0.0,0.0,0,0
17168,8,PAYMENT,2024.52,C1629630728,20479.0,18454.48,M483697278,0.0,0.0,0,0
17169,8,PAYMENT,10421.54,C230978062,51408.0,40986.46,M1786963357,0.0,0.0,0,0
17170,8,PAYMENT,15055.25,C450376628,140698.0,125642.75,M598128067,0.0,0.0,0,0
17171,8,PAYMENT,4802.54,C224192443,1514.0,0.0,M1888441728,0.0,0.0,0,0
17172,8,CASH_OUT,366716.77,C730963382,0.0,0.0,C1505755152,11099560.44,14646239.59,0,0
17173,8,PAYMENT,4078.48,C1032793514,72455.0,68376.52,M1468294303,0.0,0.0,0,0
17174,8,TRANSFER,340846.07,C1563232442,169.0,0.0,C1022680775,71835.64,1070858.6,0,0
17175,8,CASH_IN,108608.1,C2054574724,26904.0,135512.1,C1445073744,36003.0,0.0,0,0
17176,8,CASH_OUT,518042.29,C1045479965,1680.0,0.0,C1880901678,0.0,293199.16,0,0
17177,8,CASH_OUT,162344.86,C1241835988,264556.0,102211.14,C428796726,477731.65,847656.86,0,0
17178,8,CASH_OUT,154861.07,C2136559862,102211.14,0.0,C619068319,422516.39,225745.92,0,0
17179,8,CASH_OUT,46931.71,C930336747,86906.0,39974.29,C2137356424,81215.0,54054.25,0,0
17180,8,PAYMENT,7468.06,C252425010,50293.0,42824.94,M1647092046,0.0,0.0,0,0
17181,8,PAYMENT,7937.84,C1464304413,42824.94,34887.1,M2120356489,0.0,0.0,0,0
17182,8,PAYMENT,2628.62,C740469844,15486.0,12857.38,M730025551,0.0,0.0,0,0
17183,8,CASH_OUT,385954.62,C1085767497,12857.38,0.0,C909295153,10267817.6,10946293.06,0,0
17184,8,CASH_IN,16904.17,C774888332,3797.0,20701.17,C1538745405,40362.35,23458.17,0,0
17185,8,TRANSFER,3007043.04,C399938065,20701.17,0.0,C803116137,19738116.67,23768107.88,0,0
17186,8,TRANSFER,259493.52,C638994322,100513.0,0.0,C24404443,137724.93,2045840.62,0,0
17187,8,PAYMENT,4615.35,C1570777390,5582.0,966.65,M218327725,0.0,0.0,0,0
17188,8,PAYMENT,11956.24,C778450694,46485.0,34528.76,M978898831,0.0,0.0,0,0
17189,8,PAYMENT,14711.06,C1726838963,174615.0,159903.94,M1890394305,0.0,0.0,0,0
17190,8,PAYMENT,3637.73,C1869412309,159903.94,156266.21,M330590464,0.0,0.0,0,0
17191,8,PAYMENT,981.62,C512865061,1078.0,96.38,M119743262,0.0,0.0,0,0
17192,8,CASH_OUT,57727.14,C268025456,29032.0,0.0,C306285887,479791.39,1458658.26,0,0
17193,8,PAYMENT,10981.19,C1060453094,569078.0,558096.81,M741260990,0.0,0.0,0,0
17194,8,CASH_OUT,20950.46,C847987702,83819.0,62868.54,C1179975227,80919.0,0.0,0,0
17195,8,PAYMENT,2722.26,C1891856873,5802.0,3079.74,M1714919197,0.0,0.0,0,0
17196,8,CASH_OUT,87715.88,C1060441643,31813.0,0.0,C695653925,0.0,61778.84,0,0
17197,8,TRANSFER,2325148.88,C1472822984,0.0,0.0,C1141137903,8557728.3,14068690.23,0,0
17198,8,CASH_OUT,67222.8,C1022235105,31458.0,0.0,C1177315507,1624.0,167652.31,0,0
17199,8,PAYMENT,9890.32,C1723594270,15111.0,5220.68,M1911089332,0.0,0.0,0,0
17200,8,PAYMENT,10463.92,C1833691007,61642.0,51178.08,M568754734,0.0,0.0,0,0
17201,8,CASH_OUT,258741.68,C408193802,213129.0,0.0,C1036454560,944157.06,0.0,0,0
17202,8,PAYMENT,7012.34,C785350140,30595.0,23582.66,M470615877,0.0,0.0,0,0
17203,8,CASH_OUT,246170.07,C166658328,23582.66,0.0,C2029310301,724977.65,1315451.65,0,0
17204,8,CASH_OUT,603293.42,C903862260,0.0,0.0,C465499079,2685477.06,6457094.34,0,0
17205,8,CASH_OUT,26745.45,C1613392942,0.0,0.0,C1838584624,11453418.71,11889776.25,0,0
17206,8,CASH_OUT,374327.26,C342452289,0.0,0.0,C2109097173,483172.61,147308.68,0,0
17207,8,CASH_OUT,421012.9,C1711234069,0.0,0.0,C1495761010,1457678.41,1969176.6,0,0
17208,8,CASH_OUT,311256.01,C777279273,0.0,0.0,C1092465037,692215.0,2394540.24,0,0
17209,8,CASH_OUT,220097.18,C497812945,0.0,0.0,C1459757869,519581.4,4042386.17,0,0
17210,8,CASH_OUT,173135.88,C1113087301,0.0,0.0,C1320515149,537762.39,1643201.26,0,0
17211,8,CASH_OUT,592699.84,C1566097135,0.0,0.0,C978740207,1072822.15,1428005.14,0,0
17212,8,CASH_OUT,151069.68,C1362708338,0.0,0.0,C789195255,751659.75,839166.91,0,0
17213,8,CASH_OUT,242535.27,C742806025,0.0,0.0,C979719862,263073.58,491448.89,0,0
17214,8,CASH_OUT,108849.21,C745836721,0.0,0.0,C929266212,228330.1,495014.38,0,0
17215,8,CASH_OUT,189775.33,C876866582,0.0,0.0,C1476213591,224708.45,407437.54,0,0
17216,8,CASH_OUT,183221.02,C794443579,0.0,0.0,C957388291,750956.23,854165.83,0,0
17217,8,CASH_OUT,105775.76,C831715011,0.0,0.0,C1373172466,2064926.13,4791597.89,0,0
17218,8,PAYMENT,3234.96,C963320152,7006.0,3771.04,M308502847,0.0,0.0,0,0
17219,8,PAYMENT,7873.75,C1816012719,3771.04,0.0,M1253896197,0.0,0.0,0,0
17220,8,PAYMENT,3833.88,C729579987,31040.0,27206.12,M572487450,0.0,0.0,0,0
17221,8,PAYMENT,14589.64,C1057042345,27206.12,12616.48,M311479444,0.0,0.0,0,0
17222,8,CASH_OUT,182778.47,C1563276556,425497.51,242719.04,C645187727,1079.0,503076.8,0,0
17223,8,PAYMENT,242.25,C72597012,242719.04,242476.79,M840545616,0.0,0.0,0,0
17224,8,CASH_IN,127745.5,C653868011,51529.0,179274.5,C1740000325,0.0,0.0,0,0
17225,8,PAYMENT,4804.03,C374112237,14470.0,9665.97,M267833390,0.0,0.0,0,0
17226,8,PAYMENT,9244.53,C1882867637,641.0,0.0,M527637562,0.0,0.0,0,0
17227,8,DEBIT,7412.72,C1781902126,20068.0,12655.28,C351245548,30498.0,0.0,0,0
17228,8,PAYMENT,3506.36,C1400599014,21180.0,17673.64,M1902023635,0.0,0.0,0,0
17229,8,CASH_OUT,47049.61,C1993065230,17673.64,0.0,C1337306552,51515.0,0.0,0,0
17230,8,CASH_OUT,177881.98,C828406306,0.0,0.0,C1200314947,1279697.14,994391.7,0,0
17231,8,CASH_OUT,492757.56,C958192041,199901.0,0.0,C63475121,0.0,519853.57,0,0
17232,8,PAYMENT,8450.41,C1012471122,7542712.01,7534261.61,M346186340,0.0,0.0,0,0
17233,8,PAYMENT,9872.53,C648129464,7534261.61,7524389.07,M2041573204,0.0,0.0,0,0
17234,8,PAYMENT,7417.73,C220759734,160384.21,152966.47,M169763893,0.0,0.0,0,0
17235,8,CASH_OUT,85454.32,C566882981,152966.47,67512.15,C1725548614,247274.79,279809.81,0,0
17236,8,PAYMENT,5032.52,C664431751,14833.0,9800.48,M1850627060,0.0,0.0,0,0
17237,8,CASH_IN,193484.86,C394833348,420.0,193904.86,C1904349935,0.0,130976.9,0,0
17238,8,PAYMENT,9670.35,C2042247498,276973.0,267302.65,M221285550,0.0,0.0,0,0
17239,8,CASH_IN,176060.72,C301842191,111.0,176171.72,C990398217,10309.4,0.0,0,0
17240,8,PAYMENT,31882.28,C1137297017,176171.72,144289.44,M1804719907,0.0,0.0,0,0
17241,8,CASH_OUT,115331.25,C1657631491,10321.0,0.0,C1675375648,24163.59,387320.91,0,0
17242,8,PAYMENT,5061.7,C515161490,11502.0,6440.3,M323177011,0.0,0.0,0,0
17243,8,PAYMENT,6997.51,C1989062583,7317.3,319.79,M2144505614,0.0,0.0,0,0
17244,8,CASH_OUT,76356.13,C1144120651,319.79,0.0,C1957274125,124935.0,902210.3,0,0
17245,8,PAYMENT,15226.73,C1294609708,435.0,0.0,M1314570281,0.0,0.0,0,0
17246,8,CASH_IN,136785.6,C630950931,5646.0,142431.6,C631424220,112449.9,229597.64,0,0
17247,8,CASH_OUT,115424.85,C1850424918,142431.6,27006.75,C928023753,589777.74,636296.03,0,0
17248,8,CASH_OUT,249287.43,C1913929214,27006.75,0.0,C12793273,1604641.02,1918654.56,0,0
17249,8,PAYMENT,9800.46,C1784143901,126663.0,116862.54,M332726864,0.0,0.0,0,0
17250,8,CASH_OUT,76280.65,C609957874,108411.0,32130.35,C1263845074,27838.0,2486396.91,0,0
17251,8,TRANSFER,174472.14,C2004026698,11380.0,0.0,C218007578,16441.25,163427.07,0,0
17252,8,CASH_IN,56976.69,C586237105,116334.09,173310.77,C1649449847,0.0,0.0,0,0
17253,8,TRANSFER,1180974.04,C428672317,173310.77,0.0,C1178471274,1547056.5,2096994.78,0,0
17254,8,TRANSFER,629390.83,C1687442777,0.0,0.0,C988138425,1625440.24,4310701.91,0,0
17255,8,TRANSFER,1058644.48,C195188180,0.0,0.0,C1870252780,14878656.41,16667982.08,0,0
17256,8,TRANSFER,762470.25,C601771229,0.0,0.0,C1303868418,6484883.38,10007761.88,0,0
17257,8,TRANSFER,724540.17,C1384845686,0.0,0.0,C665576141,8242923.0,14786300.22,0,0
17258,8,TRANSFER,1019434.0,C343128291,0.0,0.0,C728526866,6949013.45,10520267.05,0,0
17259,8,TRANSFER,114628.03,C224809804,0.0,0.0,C1423992712,10750666.76,13803333.72,0,0
17260,8,TRANSFER,320938.92,C1552899737,0.0,0.0,C979719862,505608.86,491448.89,0,0
17261,8,TRANSFER,1269386.75,C1451615455,0.0,0.0,C464094472,2017357.26,3124312.23,0,0
17262,8,TRANSFER,456725.02,C1597565516,0.0,0.0,C665576141,8967463.18,14786300.22,0,0
17263,8,TRANSFER,45114.41,C1618689748,0.0,0.0,C1493103616,62752.21,0.0,0,0
17264,8,TRANSFER,474819.16,C1185341396,0.0,0.0,C2059996587,576874.04,1216696.84,0,0
17265,8,TRANSFER,319043.54,C1073510595,0.0,0.0,C349015546,1452168.19,1784885.44,0,0
17266,8,TRANSFER,361448.75,C663658490,0.0,0.0,C447691425,3309046.09,6795453.82,0,0
17267,8,TRANSFER,346144.21,C515541057,0.0,0.0,C849038219,618731.72,1337271.15,0,0
17268,8,TRANSFER,602731.33,C1846721597,0.0,0.0,C125722707,1030892.91,1188993.0,0,0
17269,8,TRANSFER,50599.04,C854911836,0.0,0.0,C1014923261,283662.71,1434633.69,0,0
17270,8,TRANSFER,9021.1,C1641464759,0.0,0.0,C488170925,11167.0,0.0,0,0
17271,8,TRANSFER,9085.1,C728016716,0.0,0.0,C1065997164,2128559.15,2826797.81,0,0
17272,8,TRANSFER,21584.07,C1349260617,0.0,0.0,C1444624884,23431.65,42292.14,0,0
17273,8,TRANSFER,10037.87,C1171765779,0.0,0.0,C1284149862,373404.04,2465823.51,0,0
17274,8,TRANSFER,1778.27,C306905701,0.0,0.0,C2019813042,17303.0,0.0,0,0
17275,8,TRANSFER,4642.52,C479959463,0.0,0.0,C1485647504,70550.0,51357.06,0,0
17276,8,TRANSFER,519231.35,C745345312,0.0,0.0,C476182975,1122468.06,3671968.73,0,0
17277,8,PAYMENT,654.09,C1418863004,21973.0,21318.91,M511727937,0.0,0.0,0,0
17278,8,PAYMENT,725.16,C1586933143,10530.0,9804.84,M448156532,0.0,0.0,0,0
17279,8,PAYMENT,1657.41,C1609375615,54530.0,52872.59,M1136332690,0.0,0.0,0,0
17280,8,PAYMENT,4899.16,C682289255,5937.0,1037.84,M11478005,0.0,0.0,0,0
17281,8,CASH_IN,128180.6,C932102776,35732.0,163912.6,C1790470194,35739.0,0.0,0,0
17282,8,PAYMENT,11663.75,C751996036,53879.0,42215.25,M1405399209,0.0,0.0,0,0
17283,8,TRANSFER,66998.7,C713920943,13588.0,0.0,C283747838,0.0,103573.36,0,0
17284,8,CASH_OUT,284177.43,C1808862084,45646.15,0.0,C30516998,1283097.33,0.0,0,0
17285,8,CASH_OUT,67341.67,C1407126742,0.0,0.0,C185353840,577620.53,1610015.74,0,0
17286,8,CASH_OUT,27047.91,C627621884,11334.0,0.0,C1938612885,0.0,0.0,0,0
17287,8,PAYMENT,19082.96,C1663975959,411405.0,392322.04,M12646621,0.0,0.0,0,0
17288,8,CASH_OUT,134828.83,C735243695,22305.0,0.0,C1632716597,59644.87,279348.7,0,0
17289,8,CASH_OUT,28591.56,C1269112950,107140.0,78548.44,C1213485528,99206.24,134678.86,0,0
17290,8,PAYMENT,8455.69,C1510669807,71531.0,63075.31,M1569448035,0.0,0.0,0,0
17291,8,TRANSFER,428323.71,C1636356584,2156.0,0.0,C459857341,189998.46,542963.38,0,0
